'sample #','V5','V2'
275789,1015,1087
275790,1025,1077
275791,1031,1076
275792,1035,1072
275793,1043,1071
275794,1050,1070
275795,1066,1072
275796,1077,1071
275797,1088,1070
275798,1100,1071
275799,1116,1071
275800,1140,1073
275801,1167,1074
275802,1193,1075
275803,1212,1087
275804,1228,1096
275805,1239,1104
275806,1237,1103
275807,1217,1090
275808,1189,1066
275809,1153,1034
275810,1116,1004
275811,1084,981
275812,1056,966
275813,1028,959
275814,995,956
275815,968,960
275816,944,966
275817,940,975
275818,939,990
275819,941,998
275820,940,1006
275821,940,1011
275822,938,1013
275823,940,1017
275824,944,1018
275825,944,1014
275826,942,1014
275827,938,1010
275828,938,1010
275829,940,1012
275830,942,1013
275831,941,1009
275832,940,1008
275833,937,1006
275834,934,1005
275835,935,1006
275836,939,1008
275837,939,1007
275838,937,1005
275839,938,1003
275840,935,1005
275841,934,1008
275842,937,1006
275843,939,1007
275844,933,1005
275845,934,1002
275846,932,1002
275847,935,1004
275848,934,1005
275849,933,1006
275850,931,1002
275851,928,1000
275852,928,1000
275853,930,1003
275854,929,1003
275855,930,1003
275856,928,1002
275857,926,999
275858,924,1001
275859,925,1001
275860,926,1002
275861,923,1000
275862,924,999
275863,923,999
275864,922,1000
275865,922,999
275866,925,1002
275867,923,1000
275868,922,1000
275869,917,998
275870,915,997
275871,919,1001
275872,921,1001
275873,922,999
275874,920,999
275875,919,996
275876,916,997
275877,919,1000
275878,922,1001
275879,918,1000
275880,920,998
275881,917,995
275882,916,997
275883,918,998
275884,921,1000
275885,922,1000
275886,921,997
275887,921,995
275888,918,997
275889,922,1000
275890,924,999
275891,921,1002
275892,922,1002
275893,924,999
275894,923,1001
275895,926,1002
275896,929,1005
275897,931,1006
275898,930,1004
275899,930,1005
275900,932,1005
275901,934,1009
275902,938,1009
275903,938,1010
275904,940,1011
275905,940,1011
275906,942,1013
275907,944,1018
275908,949,1020
275909,949,1020
275910,949,1020
275911,950,1017
275912,950,1020
275913,952,1023
275914,955,1025
275915,958,1026
275916,957,1026
275917,958,1024
275918,956,1026
275919,958,1029
275920,960,1030
275921,958,1030
275922,956,1027
275923,956,1029
275924,957,1029
275925,960,1031
275926,961,1031
275927,960,1029
275928,962,1030
275929,960,1026
275930,957,1026
275931,957,1027
275932,959,1029
275933,961,1027
275934,956,1025
275935,956,1025
275936,956,1025
275937,956,1026
275938,958,1028
275939,956,1025
275940,956,1024
275941,954,1022
275942,954,1024
275943,956,1025
275944,956,1024
275945,956,1024
275946,955,1021
275947,953,1020
275948,950,1024
275949,952,1023
275950,953,1023
275951,953,1023
275952,955,1023
275953,951,1019
275954,951,1021
275955,952,1022
275956,953,1021
275957,953,1021
275958,952,1022
275959,949,1019
275960,947,1019
275961,950,1021
275962,950,1020
275963,950,1020
275964,949,1017
275965,946,1017
275966,946,1018
275967,946,1019
275968,949,1019
275969,946,1016
275970,946,1016
275971,946,1014
275972,945,1018
275973,947,1018
275974,947,1017
275975,949,1018
275976,946,1017
275977,947,1014
275978,945,1015
275979,946,1019
275980,947,1020
275981,949,1017
275982,947,1017
275983,946,1016
275984,948,1018
275985,947,1020
275986,947,1021
275987,949,1019
275988,945,1017
275989,947,1016
275990,945,1019
275991,949,1019
275992,950,1020
275993,950,1019
275994,951,1017
275995,947,1016
275996,947,1018
275997,950,1017
275998,951,1020
275999,951,1020
276000,951,1018
276001,950,1015
276002,949,1018
276003,949,1022
276004,950,1024
276005,952,1022
276006,950,1020
276007,948,1021
276008,946,1021
276009,947,1024
276010,949,1026
276011,951,1024
276012,947,1024
276013,947,1022
276014,944,1026
276015,946,1024
276016,947,1026
276017,948,1026
276018,949,1023
276019,947,1020
276020,947,1019
276021,949,1020
276022,953,1020
276023,953,1020
276024,952,1018
276025,954,1014
276026,954,1018
276027,955,1019
276028,957,1020
276029,958,1019
276030,957,1016
276031,956,1015
276032,957,1017
276033,958,1020
276034,963,1020
276035,966,1022
276036,965,1019
276037,965,1015
276038,967,1019
276039,968,1019
276040,969,1023
276041,971,1021
276042,966,1019
276043,966,1018
276044,962,1019
276045,962,1020
276046,964,1018
276047,960,1019
276048,958,1018
276049,957,1014
276050,958,1015
276051,955,1017
276052,957,1016
276053,956,1015
276054,953,1012
276055,951,1013
276056,951,1013
276057,955,1015
276058,956,1015
276059,957,1013
276060,957,1011
276061,955,1012
276062,956,1012
276063,957,1014
276064,959,1015
276065,962,1015
276066,963,1015
276067,965,1014
276068,969,1015
276069,981,1019
276070,1001,1026
276071,1060,1043
276072,1149,1092
276073,1164,1163
276074,1096,1179
276075,1029,1129
276076,1005,1082
276077,1009,1063
276078,1013,1059
276079,1008,1054
276080,1003,1051
276081,1000,1048
276082,1000,1050
276083,1000,1049
276084,1001,1045
276085,999,1043
276086,996,1039
276087,997,1041
276088,1000,1039
276089,997,1037
276090,993,1036
276091,990,1035
276092,991,1038
276093,987,1041
276094,985,1045
276095,978,1043
276096,971,1042
276097,968,1042
276098,968,1042
276099,971,1040
276100,970,1039
276101,967,1038
276102,955,1033
276103,950,1030
276104,950,1030
276105,949,1032
276106,946,1033
276107,950,1036
276108,957,1039
276109,966,1043
276110,976,1053
276111,992,1060
276112,1001,1061
276113,1001,1051
276114,990,1028
276115,976,1000
276116,960,974
276117,950,959
276118,944,952
276119,939,951
276120,933,950
276121,929,954
276122,932,967
276123,937,981
276124,941,994
276125,946,1002
276126,946,1007
276127,946,1008
276128,947,1008
276129,949,1011
276130,953,1014
276131,953,1013
276132,954,1009
276133,955,1005
276134,955,1005
276135,957,1006
276136,957,1009
276137,957,1007
276138,958,1004
276139,957,1003
276140,957,1002
276141,956,1003
276142,960,1006
276143,960,1005
276144,960,1002
276145,958,1002
276146,958,1002
276147,959,1004
276148,961,1006
276149,960,1004
276150,959,1004
276151,958,1002
276152,959,1006
276153,960,1007
276154,962,1006
276155,959,1004
276156,957,1003
276157,960,1002
276158,957,1002
276159,961,1006
276160,963,1008
276161,962,1006
276162,961,1006
276163,963,1005
276164,964,1005
276165,966,1007
276166,968,1008
276167,970,1008
276168,967,1007
276169,967,1006
276170,965,1007
276171,969,1009
276172,971,1009
276173,972,1007
276174,972,1006
276175,970,1008
276176,969,1007
276177,974,1009
276178,974,1011
276179,973,1010
276180,975,1011
276181,975,1007
276182,973,1008
276183,977,1011
276184,976,1013
276185,978,1013
276186,978,1012
276187,976,1010
276188,977,1013
276189,978,1016
276190,978,1016
276191,981,1016
276192,980,1015
276193,979,1013
276194,978,1018
276195,981,1020
276196,984,1021
276197,986,1018
276198,983,1019
276199,983,1017
276200,982,1018
276201,987,1021
276202,988,1023
276203,985,1022
276204,988,1024
276205,986,1021
276206,985,1021
276207,989,1024
276208,988,1026
276209,988,1026
276210,986,1025
276211,983,1025
276212,981,1026
276213,982,1029
276214,985,1027
276215,983,1027
276216,982,1027
276217,980,1026
276218,978,1026
276219,979,1028
276220,982,1032
276221,982,1031
276222,978,1029
276223,976,1025
276224,973,1027
276225,975,1030
276226,975,1029
276227,974,1030
276228,973,1028
276229,968,1028
276230,967,1030
276231,969,1030
276232,969,1032
276233,969,1031
276234,966,1027
276235,965,1023
276236,964,1026
276237,964,1027
276238,966,1028
276239,966,1027
276240,963,1024
276241,959,1023
276242,958,1024
276243,960,1025
276244,963,1024
276245,963,1024
276246,961,1021
276247,959,1021
276248,956,1024
276249,957,1022
276250,958,1023
276251,959,1023
276252,957,1019
276253,958,1017
276254,958,1019
276255,956,1022
276256,958,1022
276257,958,1021
276258,959,1020
276259,957,1017
276260,952,1018
276261,955,1019
276262,959,1021
276263,958,1020
276264,956,1017
276265,956,1016
276266,955,1018
276267,955,1017
276268,959,1021
276269,958,1020
276270,955,1016
276271,953,1015
276272,952,1016
276273,954,1017
276274,955,1018
276275,957,1018
276276,955,1016
276277,953,1014
276278,952,1016
276279,954,1018
276280,956,1018
276281,954,1019
276282,952,1018
276283,952,1014
276284,952,1017
276285,954,1018
276286,955,1019
276287,954,1017
276288,954,1016
276289,951,1016
276290,953,1016
276291,952,1018
276292,954,1019
276293,951,1017
276294,953,1016
276295,952,1014
276296,949,1014
276297,951,1016
276298,953,1019
276299,954,1017
276300,954,1015
276301,951,1013
276302,951,1016
276303,952,1017
276304,953,1020
276305,954,1017
276306,952,1018
276307,951,1013
276308,952,1015
276309,949,1019
276310,954,1018
276311,955,1017
276312,953,1014
276313,950,1015
276314,948,1014
276315,948,1015
276316,952,1018
276317,952,1018
276318,952,1014
276319,952,1015
276320,951,1016
276321,949,1018
276322,949,1021
276323,949,1022
276324,948,1021
276325,946,1017
276326,945,1018
276327,945,1019
276328,948,1021
276329,948,1020
276330,949,1020
276331,946,1017
276332,946,1016
276333,948,1020
276334,953,1018
276335,951,1019
276336,952,1016
276337,950,1013
276338,951,1013
276339,952,1017
276340,955,1016
276341,957,1016
276342,957,1014
276343,957,1012
276344,955,1011
276345,960,1014
276346,962,1016
276347,963,1015
276348,964,1015
276349,964,1014
276350,965,1012
276351,968,1016
276352,971,1014
276353,972,1016
276354,971,1015
276355,969,1015
276356,969,1017
276357,970,1020
276358,970,1019
276359,971,1018
276360,972,1013
276361,973,1014
276362,980,1018
276363,1002,1021
276364,1054,1029
276365,1138,1062
276366,1169,1127
276367,1112,1162
276368,1036,1127
276369,1004,1078
276370,1006,1059
276371,1012,1056
276372,1009,1051
276373,1002,1046
276374,995,1044
276375,995,1045
276376,994,1046
276377,996,1041
276378,993,1038
276379,990,1034
276380,989,1033
276381,990,1031
276382,991,1030
276383,989,1029
276384,985,1028
276385,982,1026
276386,979,1027
276387,977,1029
276388,974,1029
276389,968,1026
276390,960,1024
276391,957,1020
276392,952,1018
276393,945,1018
276394,934,1017
276395,923,1016
276396,910,1013
276397,901,1009
276398,894,1009
276399,890,1009
276400,885,1010
276401,878,1005
276402,871,999
276403,864,990
276404,862,982
276405,861,977
276406,864,970
276407,865,964
276408,864,957
276409,862,953
276410,862,950
276411,865,948
276412,869,942
276413,873,939
276414,877,932
276415,881,923
276416,886,914
276417,898,904
276418,908,898
276419,919,898
276420,922,902
276421,928,906
276422,936,919
276423,943,929
276424,956,942
276425,957,953
276426,958,965
276427,960,974
276428,959,983
276429,964,990
276430,965,995
276431,964,995
276432,966,996
276433,965,992
276434,964,992
276435,969,993
276436,970,992
276437,966,991
276438,963,987
276439,960,986
276440,958,989
276441,963,992
276442,966,997
276443,969,998
276444,968,1000
276445,969,999
276446,968,1003
276447,971,1006
276448,975,1010
276449,975,1009
276450,974,1007
276451,974,1009
276452,976,1009
276453,977,1012
276454,981,1015
276455,984,1013
276456,983,1013
276457,983,1012
276458,984,1015
276459,986,1017
276460,988,1021
276461,988,1019
276462,984,1019
276463,984,1016
276464,985,1018
276465,988,1019
276466,992,1022
276467,995,1021
276468,993,1022
276469,994,1019
276470,996,1021
276471,1000,1024
276472,1003,1025
276473,1002,1026
276474,1000,1025
276475,1000,1022
276476,1000,1026
276477,1003,1027
276478,1006,1030
276479,1005,1029
276480,1003,1026
276481,1003,1029
276482,1004,1029
276483,1006,1034
276484,1011,1035
276485,1011,1035
276486,1010,1033
276487,1011,1034
276488,1009,1038
276489,1012,1041
276490,1014,1040
276491,1014,1040
276492,1013,1038
276493,1014,1041
276494,1014,1041
276495,1015,1044
276496,1018,1046
276497,1018,1049
276498,1017,1045
276499,1018,1045
276500,1016,1048
276501,1020,1052
276502,1022,1055
276503,1022,1055
276504,1023,1052
276505,1020,1051
276506,1019,1053
276507,1024,1055
276508,1023,1057
276509,1020,1056
276510,1018,1053
276511,1018,1051
276512,1017,1054
276513,1019,1057
276514,1022,1059
276515,1020,1061
276516,1019,1058
276517,1016,1056
276518,1013,1056
276519,1012,1058
276520,1016,1058
276521,1013,1057
276522,1008,1055
276523,1004,1053
276524,1002,1053
276525,1001,1055
276526,1002,1056
276527,1000,1053
276528,1001,1050
276529,997,1048
276530,996,1050
276531,992,1048
276532,994,1049
276533,990,1047
276534,987,1044
276535,984,1042
276536,983,1043
276537,985,1042
276538,986,1044
276539,985,1041
276540,982,1040
276541,978,1036
276542,976,1037
276543,978,1037
276544,978,1038
276545,975,1035
276546,974,1033
276547,973,1031
276548,971,1031
276549,973,1031
276550,973,1032
276551,972,1033
276552,970,1028
276553,969,1025
276554,965,1029
276555,963,1028
276556,966,1028
276557,966,1024
276558,966,1024
276559,963,1022
276560,962,1020
276561,964,1022
276562,966,1023
276563,966,1024
276564,966,1019
276565,964,1018
276566,964,1019
276567,964,1020
276568,968,1021
276569,963,1022
276570,966,1019
276571,963,1017
276572,963,1015
276573,963,1021
276574,966,1019
276575,966,1018
276576,962,1016
276577,962,1016
276578,960,1018
276579,964,1018
276580,963,1016
276581,964,1014
276582,964,1014
276583,963,1013
276584,962,1015
276585,963,1017
276586,963,1017
276587,964,1016
276588,963,1014
276589,963,1015
276590,962,1015
276591,963,1018
276592,964,1017
276593,964,1018
276594,962,1012
276595,963,1012
276596,957,1014
276597,962,1017
276598,963,1018
276599,966,1015
276600,966,1017
276601,961,1015
276602,960,1015
276603,961,1017
276604,965,1020
276605,965,1018
276606,963,1015
276607,962,1014
276608,960,1016
276609,963,1017
276610,965,1018
276611,966,1017
276612,963,1015
276613,962,1014
276614,963,1015
276615,964,1017
276616,963,1016
276617,964,1017
276618,963,1016
276619,960,1013
276620,959,1015
276621,961,1017
276622,963,1018
276623,963,1017
276624,960,1014
276625,961,1012
276626,960,1014
276627,960,1016
276628,962,1018
276629,961,1016
276630,960,1014
276631,960,1014
276632,958,1015
276633,960,1014
276634,961,1016
276635,963,1016
276636,962,1016
276637,961,1013
276638,961,1013
276639,961,1014
276640,960,1015
276641,959,1012
276642,957,1010
276643,956,1010
276644,955,1012
276645,957,1012
276646,957,1013
276647,956,1013
276648,957,1009
276649,954,1007
276650,958,1010
276651,960,1011
276652,956,1010
276653,958,1011
276654,958,1008
276655,954,1010
276656,955,1011
276657,957,1013
276658,953,1013
276659,957,1015
276660,956,1013
276661,956,1014
276662,956,1015
276663,956,1018
276664,956,1018
276665,955,1021
276666,954,1018
276667,953,1016
276668,955,1019
276669,958,1021
276670,962,1022
276671,965,1024
276672,961,1022
276673,964,1020
276674,967,1025
276675,974,1025
276676,991,1029
276677,1024,1035
276678,1107,1051
276679,1188,1103
276680,1173,1175
276681,1089,1183
276682,1022,1132
276683,1009,1086
276684,1013,1066
276685,1015,1065
276686,1009,1060
276687,1005,1055
276688,1001,1053
276689,1000,1051
276690,998,1051
276691,997,1046
276692,992,1044
276693,994,1041
276694,996,1036
276695,992,1031
276696,989,1026
276697,984,1025
276698,978,1029
276699,972,1028
276700,965,1027
276701,958,1023
276702,951,1015
276703,944,1012
276704,937,1008
276705,931,1009
276706,922,1006
276707,906,1000
276708,885,998
276709,870,990
276710,863,988
276711,866,990
276712,864,987
276713,855,980
276714,849,972
276715,845,964
276716,843,954
276717,845,944
276718,850,938
276719,850,933
276720,851,925
276721,853,919
276722,857,912
276723,862,909
276724,870,908
276725,876,903
276726,879,894
276727,886,883
276728,896,877
276729,909,873
276730,918,876
276731,921,883
276732,926,885
276733,930,893
276734,939,902
276735,945,913
276736,951,926
276737,954,939
276738,954,950
276739,955,958
276740,958,966
276741,959,972
276742,965,977
276743,965,979
276744,965,981
276745,967,982
276746,969,986
276747,971,989
276748,972,990
276749,972,991
276750,972,991
276751,971,990
276752,970,993
276753,972,995
276754,972,999
276755,973,1001
276756,974,998
276757,977,1004
276758,979,1007
276759,984,1012
276760,986,1016
276761,985,1019
276762,988,1020
276763,989,1016
276764,990,1022
276765,992,1022
276766,997,1023
276767,995,1023
276768,996,1023
276769,997,1021
276770,999,1024
276771,999,1026
276772,1002,1028
276773,1000,1027
276774,1000,1024
276775,1001,1028
276776,1001,1028
276777,1003,1031
276778,1006,1033
276779,1007,1031
276780,1007,1030
276781,1004,1033
276782,1006,1033
276783,1008,1038
276784,1008,1039
276785,1010,1037
276786,1010,1040
276787,1009,1038
276788,1008,1038
276789,1012,1043
276790,1013,1043
276791,1015,1045
276792,1014,1043
276793,1013,1043
276794,1015,1042
276795,1015,1046
276796,1018,1049
276797,1017,1048
276798,1015,1047
276799,1014,1047
276800,1014,1049
276801,1018,1053
276802,1019,1054
276803,1021,1053
276804,1017,1051
276805,1017,1051
276806,1018,1055
276807,1019,1056
276808,1022,1059
276809,1021,1060
276810,1018,1059
276811,1019,1058
276812,1018,1059
276813,1019,1062
276814,1019,1064
276815,1019,1063
276816,1018,1061
276817,1018,1060
276818,1017,1066
276819,1018,1064
276820,1018,1064
276821,1018,1066
276822,1016,1065
276823,1015,1063
276824,1014,1067
276825,1014,1067
276826,1014,1066
276827,1011,1067
276828,1010,1065
276829,1009,1062
276830,1005,1063
276831,1004,1067
276832,1005,1064
276833,1003,1062
276834,999,1061
276835,997,1059
276836,996,1056
276837,997,1059
276838,996,1056
276839,993,1056
276840,992,1053
276841,989,1053
276842,987,1051
276843,988,1053
276844,986,1050
276845,985,1049
276846,984,1047
276847,982,1043
276848,978,1044
276849,980,1043
276850,980,1043
276851,980,1044
