'sample #','V5','MLII'
371933,989,1027
371934,988,1026
371935,988,1034
371936,991,1034
371937,993,1030
371938,991,1028
371939,991,1025
371940,987,1023
371941,987,1023
371942,988,1025
371943,990,1026
371944,988,1026
371945,986,1024
371946,981,1025
371947,981,1027
371948,984,1029
371949,984,1027
371950,983,1026
371951,980,1023
371952,981,1025
371953,980,1028
371954,982,1029
371955,986,1028
371956,986,1027
371957,982,1021
371958,980,1022
371959,980,1022
371960,983,1022
371961,985,1024
371962,983,1023
371963,979,1019
371964,979,1021
371965,979,1023
371966,984,1024
371967,985,1024
371968,986,1022
371969,983,1024
371970,981,1024
371971,978,1025
371972,985,1027
371973,984,1027
371974,985,1021
371975,983,1020
371976,978,1018
371977,982,1022
371978,987,1028
371979,990,1027
371980,990,1030
371981,989,1028
371982,988,1025
371983,989,1031
371984,988,1035
371985,990,1039
371986,988,1036
371987,989,1035
371988,989,1037
371989,992,1040
371990,996,1040
371991,999,1038
371992,999,1039
371993,995,1037
371994,993,1038
371995,991,1039
371996,993,1038
371997,995,1036
371998,991,1031
371999,988,1031
372000,982,1030
372001,984,1035
372002,984,1036
372003,988,1038
372004,988,1040
372005,985,1039
372006,984,1040
372007,985,1040
372008,989,1041
372009,990,1039
372010,993,1035
372011,992,1031
372012,988,1030
372013,985,1028
372014,988,1030
372015,987,1028
372016,981,1031
372017,979,1027
372018,978,1029
372019,978,1031
372020,980,1032
372021,983,1032
372022,981,1026
372023,978,1026
372024,977,1028
372025,976,1029
372026,981,1030
372027,984,1030
372028,983,1030
372029,979,1026
372030,978,1029
372031,981,1031
372032,979,1032
372033,982,1034
372034,979,1031
372035,978,1027
372036,976,1028
372037,975,1031
372038,980,1032
372039,983,1032
372040,981,1031
372041,980,1028
372042,977,1032
372043,978,1036
372044,980,1040
372045,987,1043
372046,985,1044
372047,985,1053
372048,985,1060
372049,989,1074
372050,992,1091
372051,1003,1103
372052,1007,1114
372053,1012,1133
372054,1012,1159
372055,1006,1195
372056,1001,1232
372057,995,1260
372058,992,1290
372059,987,1319
372060,978,1345
372061,963,1378
372062,953,1413
372063,953,1448
372064,949,1475
372065,955,1486
372066,971,1471
372067,997,1430
372068,1024,1358
372069,1044,1265
372070,1048,1181
372071,1027,1124
372072,986,1085
372073,946,1068
372074,922,1057
372075,912,1049
372076,916,1045
372077,922,1040
372078,930,1035
372079,950,1035
372080,970,1036
372081,983,1032
372082,988,1027
372083,985,1020
372084,986,1018
372085,991,1016
372086,993,1015
372087,995,1011
372088,991,1008
372089,991,1005
372090,991,1008
372091,992,1007
372092,990,1011
372093,996,1009
372094,993,1007
372095,991,1007
372096,990,1008
372097,994,1010
372098,996,1011
372099,998,1008
372100,1001,1001
372101,997,999
372102,998,999
372103,999,1004
372104,1001,1005
372105,1003,1003
372106,1000,1002
372107,1001,1002
372108,1000,1003
372109,1001,1003
372110,1004,1007
372111,1009,1004
372112,1007,1002
372113,1005,1001
372114,1004,999
372115,1005,1002
372116,1007,1006
372117,1009,1004
372118,1007,1002
372119,1007,999
372120,1003,996
372121,1004,999
372122,1008,1001
372123,1009,999
372124,1007,997
372125,1006,993
372126,1006,993
372127,1007,997
372128,1009,998
372129,1012,998
372130,1011,997
372131,1008,995
372132,1006,995
372133,1007,995
372134,1011,997
372135,1016,997
372136,1015,996
372137,1010,993
372138,1010,994
372139,1011,996
372140,1017,999
372141,1019,998
372142,1019,997
372143,1019,995
372144,1014,995
372145,1019,997
372146,1021,999
372147,1023,999
372148,1024,998
372149,1020,994
372150,1018,996
372151,1020,998
372152,1027,1002
372153,1028,999
372154,1029,999
372155,1028,998
372156,1023,1000
372157,1027,1004
372158,1033,1010
372159,1037,1010
372160,1037,1010
372161,1035,1009
372162,1038,1014
372163,1041,1016
372164,1042,1022
372165,1045,1024
372166,1045,1025
372167,1045,1027
372168,1045,1030
372169,1049,1036
372170,1051,1042
372171,1058,1047
372172,1058,1049
372173,1056,1051
372174,1056,1055
372175,1059,1062
372176,1061,1068
372177,1063,1068
372178,1059,1069
372179,1057,1071
372180,1054,1073
372181,1054,1079
372182,1055,1083
372183,1058,1082
372184,1054,1078
372185,1050,1074
372186,1045,1077
372187,1046,1075
372188,1043,1074
372189,1043,1072
372190,1039,1067
372191,1034,1065
372192,1029,1065
372193,1023,1063
372194,1023,1065
372195,1023,1063
372196,1022,1058
372197,1019,1055
372198,1012,1056
372199,1012,1058
372200,1015,1060
372201,1015,1058
372202,1012,1053
372203,1008,1047
372204,1004,1047
372205,1006,1052
372206,1007,1055
372207,1006,1052
372208,1005,1051
372209,1002,1048
372210,999,1047
372211,1002,1048
372212,1003,1051
372213,1006,1051
372214,1000,1048
372215,1001,1045
372216,999,1046
372217,1000,1049
372218,1001,1052
372219,1004,1050
372220,1001,1049
372221,999,1045
372222,994,1045
372223,998,1046
372224,1003,1049
372225,1007,1047
372226,1002,1046
372227,997,1043
372228,994,1043
372229,997,1046
372230,1000,1045
372231,1001,1045
372232,1001,1042
372233,995,1043
372234,994,1041
372235,995,1045
372236,1001,1046
372237,1001,1042
372238,999,1040
372239,994,1039
372240,994,1040
372241,996,1043
372242,999,1045
372243,1002,1045
372244,1002,1043
372245,997,1040
372246,994,1042
372247,1000,1043
372248,1002,1047
372249,1006,1046
372250,1003,1042
372251,1000,1040
372252,999,1042
372253,999,1043
372254,1002,1046
372255,1003,1044
372256,1000,1043
372257,996,1040
372258,993,1044
372259,995,1045
372260,997,1048
372261,997,1046
372262,995,1044
372263,995,1042
372264,996,1044
372265,993,1045
372266,999,1049
372267,1000,1048
372268,998,1045
372269,994,1043
372270,992,1043
372271,994,1047
372272,997,1051
372273,999,1048
372274,997,1042
372275,996,1043
372276,994,1040
372277,996,1045
372278,997,1047
372279,997,1044
372280,996,1042
372281,991,1040
372282,991,1039
372283,993,1041
372284,992,1044
372285,991,1043
372286,992,1040
372287,987,1039
372288,987,1039
372289,988,1044
372290,991,1045
372291,993,1046
372292,990,1043
372293,987,1041
372294,987,1039
372295,988,1041
372296,993,1042
372297,993,1043
372298,992,1039
372299,988,1038
372300,987,1040
372301,987,1042
372302,990,1045
372303,992,1040
372304,990,1040
372305,987,1039
372306,983,1040
372307,986,1044
372308,990,1044
372309,991,1044
372310,988,1043
372311,985,1038
372312,987,1040
372313,987,1042
372314,988,1045
372315,990,1044
372316,990,1042
372317,988,1041
372318,985,1042
372319,987,1043
372320,990,1046
372321,990,1044
372322,990,1039
372323,992,1041
372324,993,1041
372325,992,1047
372326,998,1050
372327,1001,1050
372328,1000,1050
372329,998,1044
372330,996,1047
372331,997,1054
372332,1000,1054
372333,1001,1053
372334,1002,1052
372335,998,1052
372336,996,1053
372337,997,1053
372338,1001,1056
372339,998,1054
372340,999,1051
372341,995,1047
372342,994,1046
372343,993,1050
372344,993,1052
372345,995,1049
372346,992,1052
372347,986,1049
372348,988,1051
372349,990,1053
372350,996,1056
372351,994,1053
372352,992,1053
372353,993,1051
372354,994,1050
372355,995,1051
372356,998,1053
372357,1002,1048
372358,997,1043
372359,993,1042
372360,988,1040
372361,985,1041
372362,985,1044
372363,983,1042
372364,982,1040
372365,982,1038
372366,980,1041
372367,981,1041
372368,983,1046
372369,984,1043
372370,979,1038
372371,982,1034
372372,977,1036
372373,979,1039
372374,982,1040
372375,985,1040
372376,980,1037
372377,981,1035
372378,980,1034
372379,984,1038
372380,987,1041
372381,989,1040
372382,982,1035
372383,980,1034
372384,977,1036
372385,977,1038
372386,980,1041
372387,984,1043
372388,982,1039
372389,980,1039
372390,978,1040
372391,981,1043
372392,983,1050
372393,984,1052
372394,985,1058
372395,983,1060
372396,984,1074
372397,988,1083
372398,996,1102
372399,1000,1109
372400,1003,1122
372401,1005,1135
372402,1008,1159
372403,1000,1191
372404,993,1222
372405,987,1253
372406,979,1277
372407,973,1301
372408,966,1324
372409,957,1351
372410,945,1385
372411,938,1423
372412,932,1456
372413,933,1476
372414,949,1477
372415,972,1450
372416,1002,1393
372417,1023,1302
372418,1033,1209
372419,1027,1135
372420,1005,1093
372421,971,1069
372422,939,1054
372423,916,1044
372424,907,1037
372425,907,1038
372426,913,1036
372427,923,1039
372428,942,1038
372429,963,1033
372430,973,1029
372431,979,1026
372432,980,1024
372433,980,1022
372434,988,1021
372435,990,1019
372436,991,1016
372437,987,1013
372438,987,1013
372439,990,1016
372440,994,1020
372441,994,1017
372442,996,1016
372443,992,1012
372444,993,1013
372445,998,1014
372446,1002,1015
372447,1003,1017
372448,1000,1012
372449,1000,1010
372450,997,1010
372451,999,1011
372452,1001,1015
372453,1004,1012
372454,1002,1010
372455,1002,1006
372456,999,1007
372457,1002,1013
372458,1002,1016
372459,1006,1010
372460,1005,1010
372461,1002,1006
372462,999,1006
372463,1003,1008
372464,1010,1011
372465,1011,1009
372466,1010,1007
372467,1005,1004
372468,1006,1005
372469,1008,1010
372470,1008,1012
372471,1010,1012
372472,1005,1009
372473,1004,1005
372474,1005,1006
372475,1008,1009
372476,1010,1013
372477,1012,1010
372478,1008,1008
372479,1008,1007
372480,1005,1005
372481,1009,1010
372482,1015,1009
372483,1014,1011
372484,1014,1008
372485,1011,1005
372486,1011,1006
372487,1014,1009
372488,1015,1010
372489,1018,1010
372490,1017,1007
372491,1012,1003
372492,1013,1006
372493,1015,1007
372494,1018,1008
372495,1023,1009
372496,1020,1008
372497,1018,1008
372498,1017,1009
372499,1020,1013
372500,1025,1017
372501,1027,1016
372502,1026,1013
372503,1025,1010
372504,1024,1013
372505,1024,1017
372506,1029,1024
372507,1030,1026
372508,1032,1024
372509,1034,1025
372510,1033,1027
372511,1033,1031
372512,1040,1036
372513,1041,1037
372514,1040,1038
372515,1040,1037
372516,1041,1045
372517,1046,1052
372518,1048,1059
372519,1053,1061
372520,1053,1062
372521,1049,1064
372522,1049,1065
372523,1052,1073
372524,1054,1074
372525,1052,1072
372526,1052,1072
372527,1048,1072
372528,1044,1075
372529,1046,1077
372530,1043,1080
372531,1044,1075
372532,1038,1072
372533,1030,1067
372534,1027,1064
372535,1022,1065
372536,1026,1065
372537,1022,1062
372538,1017,1058
372539,1012,1052
372540,1012,1053
372541,1009,1053
372542,1009,1054
372543,1008,1052
372544,1005,1050
372545,1001,1050
372546,998,1050
372547,1000,1050
372548,1001,1054
372549,1000,1050
372550,999,1045
372551,995,1043
372552,994,1044
372553,996,1046
372554,998,1047
372555,1000,1046
372556,998,1044
372557,991,1042
372558,993,1043
372559,990,1050
372560,995,1052
372561,997,1051
372562,995,1045
372563,993,1039
372564,992,1038
372565,991,1042
372566,997,1047
372567,998,1045
372568,995,1043
372569,992,1040
372570,989,1042
372571,992,1043
372572,994,1046
372573,994,1042
372574,992,1042
372575,989,1042
372576,987,1044
372577,987,1044
372578,992,1044
372579,996,1044
372580,992,1040
372581,988,1037
372582,989,1038
372583,987,1038
372584,990,1043
372585,992,1040
372586,990,1037
372587,990,1034
372588,987,1035
372589,988,1042
372590,991,1044
372591,996,1042
372592,994,1041
372593,992,1036
372594,992,1039
372595,992,1039
372596,997,1043
372597,996,1042
372598,991,1040
372599,993,1040
372600,991,1040
372601,992,1045
372602,996,1047
372603,995,1042
372604,993,1042
372605,992,1038
372606,990,1040
372607,988,1042
372608,994,1043
372609,995,1045
372610,992,1041
372611,993,1043
372612,992,1045
372613,992,1047
372614,996,1047
372615,995,1046
372616,996,1044
372617,994,1041
372618,990,1045
372619,994,1044
372620,997,1046
372621,995,1043
372622,995,1041
372623,990,1041
372624,990,1043
372625,992,1046
372626,993,1047
372627,994,1044
372628,992,1043
372629,991,1039
372630,988,1041
372631,989,1045
372632,991,1048
372633,993,1049
372634,990,1044
372635,985,1043
372636,982,1044
372637,982,1047
372638,990,1047
372639,990,1044
372640,987,1042
372641,986,1042
372642,986,1043
372643,986,1048
372644,992,1050
372645,989,1049
372646,990,1045
372647,986,1040
372648,984,1043
372649,986,1047
372650,986,1050
372651,990,1046
372652,987,1046
372653,984,1042
372654,982,1044
372655,986,1045
372656,990,1047
372657,988,1048
372658,984,1045
372659,980,1041
372660,979,1044
372661,982,1047
372662,984,1047
372663,985,1046
372664,984,1046
372665,982,1046
372666,982,1048
372667,985,1048
372668,985,1050
372669,991,1048
372670,990,1047
372671,986,1049
372672,987,1051
372673,988,1052
372674,991,1055
372675,992,1056
372676,993,1055
372677,992,1054
372678,990,1054
372679,993,1059
372680,997,1064
372681,998,1062
372682,999,1062
372683,998,1060
372684,996,1061
372685,1000,1064
372686,1001,1064
372687,1002,1063
372688,998,1062
372689,993,1058
372690,990,1061
372691,990,1062
372692,990,1057
372693,988,1057
372694,987,1054
372695,981,1055
372696,981,1058
372697,985,1061
372698,987,1065
372699,989,1065
372700,989,1064
372701,985,1062
372702,984,1063
372703,987,1066
372704,991,1067
372705,994,1063
372706,994,1059
372707,989,1056
372708,992,1053
372709,988,1054
372710,987,1054
372711,986,1051
372712,980,1050
372713,978,1047
372714,979,1050
372715,980,1054
372716,983,1052
372717,984,1054
372718,984,1052
372719,981,1049
372720,978,1049
372721,979,1053
372722,983,1053
372723,983,1053
372724,980,1052
372725,978,1052
372726,976,1051
372727,979,1050
372728,982,1053
372729,983,1052
372730,980,1049
372731,975,1049
372732,971,1053
372733,975,1056
372734,981,1060
372735,981,1057
372736,978,1055
372737,974,1055
372738,975,1055
372739,979,1060
372740,984,1061
372741,985,1065
372742,983,1066
372743,978,1070
372744,981,1080
372745,983,1090
372746,991,1103
372747,996,1116
372748,999,1127
372749,1002,1141
372750,1011,1161
372751,1011,1191
372752,1009,1222
372753,999,1253
372754,988,1282
372755,980,1304
372756,974,1330
372757,965,1353
372758,952,1383
372759,933,1415
372760,926,1449
372761,919,1475
372762,926,1492
372763,945,1484
372764,972,1442
372765,999,1365
372766,1021,1265
372767,1037,1181
372768,1027,1126
372769,993,1096
372770,951,1083
372771,921,1073
372772,913,1065
372773,915,1059
372774,931,1055
372775,949,1054
372776,970,1054
372777,983,1049
372778,985,1041
372779,982,1035
372780,981,1031
372781,986,1032
372782,988,1035
372783,988,1032
372784,987,1026
372785,984,1024
372786,985,1026
372787,989,1029
372788,992,1029
372789,993,1027
372790,993,1023
372791,990,1022
372792,991,1024
372793,995,1027
372794,998,1028
372795,998,1025
372796,998,1024
372797,996,1019
372798,996,1022
372799,996,1025
372800,998,1025
372801,1003,1023
372802,1002,1020
372803,1000,1018
372804,998,1017
372805,999,1020
372806,1003,1021
372807,1003,1021
372808,999,1016
372809,996,1011
372810,997,1011
372811,998,1015
372812,1002,1016
372813,1002,1014
372814,1002,1012
372815,999,1009
372816,999,1009
372817,1002,1012
372818,1004,1016
372819,1008,1013
372820,1005,1013
372821,1001,1010
372822,1002,1010
372823,1003,1011
372824,1006,1014
372825,1006,1013
372826,1007,1008
372827,1005,1007
372828,1005,1009
372829,1009,1011
372830,1010,1013
372831,1015,1011
372832,1014,1009
372833,1010,1008
372834,1012,1007
372835,1016,1010
372836,1019,1008
372837,1021,1009
372838,1020,1007
372839,1018,1006
372840,1016,1009
372841,1021,1012
372842,1021,1017
372843,1023,1015
372844,1024,1011
372845,1024,1015
372846,1025,1013
372847,1030,1021
372848,1033,1024
372849,1032,1028
372850,1033,1028
372851,1034,1030
372852,1034,1030
372853,1037,1037
372854,1041,1043
372855,1043,1047
372856,1042,1050
372857,1041,1052
372858,1042,1058
372859,1046,1064
372860,1047,1070
372861,1050,1072
372862,1048,1070
372863,1045,1073
372864,1044,1076
372865,1044,1082
372866,1045,1084
372867,1037,1083
372868,1039,1079
372869,1031,1077
372870,1029,1078
372871,1030,1079
372872,1028,1080
372873,1024,1077
372874,1020,1071
372875,1013,1070
372876,1010,1068
372877,1009,1064
372878,1007,1066
372879,1008,1064
372880,1006,1059
372881,999,1058
372882,997,1059
372883,999,1061
372884,997,1062
372885,1001,1060
372886,996,1057
372887,994,1056
372888,993,1058
372889,995,1059
372890,997,1062
372891,997,1057
372892,995,1057
372893,991,1057
372894,989,1056
372895,992,1057
372896,993,1054
372897,993,1052
372898,991,1048
372899,988,1050
372900,988,1053
372901,991,1053
372902,992,1055
372903,994,1054
372904,992,1051
372905,989,1050
372906,988,1049
372907,990,1052
372908,995,1053
372909,996,1052
372910,994,1051
372911,990,1049
372912,987,1050
372913,992,1054
372914,997,1054
372915,997,1056
372916,995,1052
372917,990,1049
372918,990,1048
372919,991,1052
372920,994,1055
372921,995,1053
372922,994,1049
372923,990,1049
372924,989,1053
372925,991,1056
372926,993,1054
372927,994,1056
372928,992,1051
372929,990,1052
372930,989,1053
372931,992,1057
372932,993,1057
372933,993,1054
372934,993,1049
372935,989,1047
372936,990,1047
372937,989,1049
372938,991,1050
372939,994,1051
372940,991,1049
372941,987,1048
372942,987,1050
372943,989,1052
372944,991,1053
372945,992,1053
372946,990,1049
372947,987,1047
372948,984,1046
372949,985,1049
372950,989,1051
372951,986,1048
372952,984,1046
372953,982,1045
372954,980,1047
372955,983,1049
372956,985,1053
372957,987,1051
372958,986,1048
372959,981,1045
372960,981,1046
372961,986,1048
372962,987,1048
372963,987,1046
372964,985,1045
372965,984,1047
372966,982,1047
372967,986,1051
372968,989,1052
372969,985,1049
372970,987,1048
372971,982,1049
372972,982,1049
372973,985,1048
372974,985,1050
372975,985,1049
372976,983,1046
372977,980,1043
372978,979,1045
372979,981,1048
372980,983,1052
372981,984,1049
372982,983,1045
372983,981,1044
372984,978,1049
372985,980,1051
372986,983,1052
372987,984,1048
372988,983,1045
372989,979,1045
372990,980,1044
372991,983,1047
372992,982,1050
372993,983,1048
372994,981,1045
372995,978,1045
372996,978,1045
372997,979,1048
372998,984,1048
372999,984,1051
373000,985,1049
373001,986,1048
373002,986,1051
373003,989,1057
373004,993,1057
373005,992,1055
373006,991,1053
373007,986,1053
373008,985,1058
373009,991,1062
373010,995,1063
373011,998,1061
373012,997,1059
373013,995,1056
373014,993,1057
373015,993,1060
373016,995,1061
373017,995,1057
373018,992,1053
373019,989,1052
373020,985,1055
373021,988,1056
373022,990,1059
373023,988,1056
373024,985,1054
373025,983,1053
373026,983,1057
373027,985,1059
373028,984,1062
373029,985,1060
373030,986,1058
373031,983,1055
373032,985,1053
373033,987,1054
373034,990,1052
373035,986,1050
373036,986,1046
373037,978,1047
373038,975,1047
373039,974,1048
373040,979,1049
373041,978,1051
373042,979,1042
373043,975,1045
373044,975,1045
373045,976,1050
373046,982,1050
373047,981,1048
373048,978,1046
373049,975,1045
373050,975,1046
373051,976,1049
373052,981,1052
373053,979,1047
373054,975,1044
373055,973,1045
373056,973,1045
